,img_path,mask_path,kfold
138,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131234_image61.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131234_image61.png,1
139,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image191.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image191.png,1
140,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image41.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image41.png,1
141,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image206.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image206.png,1
142,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image146.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image146.png,1
143,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image641.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image641.png,1
144,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132245_image531.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132245_image531.png,1
145,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image96.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image96.png,1
146,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image871.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image871.png,1
147,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image436.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image436.png,1
148,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image316.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image316.png,1
149,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131729_image396.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131729_image396.png,1
150,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image911.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image911.png,1
151,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image581.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image581.png,1
152,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image36.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image36.png,1
153,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image36.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image36.png,1
154,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image26.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image26.png,1
155,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image276.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image276.png,1
156,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image906.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image906.png,1
157,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image181.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image181.png,1
158,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131346_image961.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131346_image961.png,1
159,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image631.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image631.png,1
160,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131234_image416.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131234_image416.png,1
161,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image511.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image511.png,1
162,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image6.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image6.png,1
163,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131729_image426.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131729_image426.png,1
164,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image231.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image231.png,1
165,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image171.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image171.png,1
166,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image131.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image131.png,1
167,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image471.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image471.png,1
168,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image221.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image221.png,1
169,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image351.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image351.png,1
170,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132245_image901.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132245_image901.png,1
171,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image386.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image386.png,1
172,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image101.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image101.png,1
173,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131346_image1001.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131346_image1001.png,1
174,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image496.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image496.png,1
175,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131234_image576.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131234_image576.png,1
176,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image861.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image861.png,1
177,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131346_image1066.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131346_image1066.png,1
178,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image1096.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image1096.png,1
179,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image166.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image166.png,1
180,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image646.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image646.png,1
181,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image6.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image6.png,1
182,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image156.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image156.png,1
183,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image416.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image416.png,1
184,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131729_image1.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131729_image1.png,1
185,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image116.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image116.png,1
186,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image256.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image256.png,1
187,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image681.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image681.png,1
188,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image1306.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image1306.png,1
189,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image1121.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image1121.png,1
190,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image746.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image746.png,1
191,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131729_image656.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131729_image656.png,1
192,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131346_image906.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131346_image906.png,1
193,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131346_image721.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131346_image721.png,1
194,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image301.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image301.png,1
195,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image236.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image236.png,1
196,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image51.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image51.png,1
197,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image856.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image856.png,1
198,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image91.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image91.png,1
199,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image86.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image86.png,1
200,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image41.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image41.png,1
201,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image86.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image86.png,1
202,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131234_image666.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131234_image666.png,1
203,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image96.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image96.png,1
204,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image51.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image51.png,1
205,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image371.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image371.png,1
206,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image1096.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image1096.png,1
207,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131729_image291.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131729_image291.png,1
208,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image486.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image486.png,1
209,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image121.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image121.png,1
210,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image341.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image341.png,1
211,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image801.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image801.png,1
212,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image26.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image26.png,1
213,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131346_image1071.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131346_image1071.png,1
214,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image1081.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image1081.png,1
215,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image431.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image431.png,1
216,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image721.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image721.png,1
217,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image171.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image171.png,1
218,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image156.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image156.png,1
219,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image1056.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image1056.png,1
220,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image11.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image11.png,1
221,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image251.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image251.png,1
222,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image401.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image401.png,1
223,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image141.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image141.png,1
224,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image321.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image321.png,1
225,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131346_image496.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131346_image496.png,1
226,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image101.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image101.png,1
227,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image296.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image296.png,1
228,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image241.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image241.png,1
229,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image546.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image546.png,1
230,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image471.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image471.png,1
231,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image641.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image641.png,1
232,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image551.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image551.png,1
233,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image751.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image751.png,1
234,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131346_image911.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131346_image911.png,1
235,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131346_image736.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131346_image736.png,1
236,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image46.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image46.png,1
237,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131346_image16.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131346_image16.png,1
238,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image91.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image91.png,1
239,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image56.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image56.png,1
240,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image91.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image91.png,1
241,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image81.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image81.png,1
242,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image46.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image46.png,1
243,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131729_image251.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131729_image251.png,1
244,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image1241.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image1241.png,1
245,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image366.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image366.png,1
246,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131729_image286.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131729_image286.png,1
247,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image491.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image491.png,1
248,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image1056.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image1056.png,1
249,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image136.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image136.png,1
250,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131729_image71.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131729_image71.png,1
251,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131234_image11.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131234_image11.png,1
252,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image31.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image31.png,1
253,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image391.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image391.png,1
254,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image806.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image806.png,1
255,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image21.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image21.png,1
256,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image126.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image126.png,1
257,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image1076.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image1076.png,1
258,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image456.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image456.png,1
259,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image636.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image636.png,1
260,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image1091.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image1091.png,1
261,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131346_image256.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131346_image256.png,1
262,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image81.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image81.png,1
263,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131234_image661.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131234_image661.png,1
264,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image971.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image971.png,1
265,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image91.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image91.png,1
266,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image56.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image56.png,1
267,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image676.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image676.png,1
268,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174730_image536.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174730_image536.png,2
269,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image56.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image56.png,2
270,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131346_image281.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131346_image281.png,2
271,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150919_174151_image81.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150919_174151_image81.png,2
272,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_132038_image46.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_132038_image46.png,2
273,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131833_image216.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131833_image216.png,2
274,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131625_image966.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131625_image966.png,2
275,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/images/20150921_131453_image651.png,/Users/sagar/Desktop/Ace/MiniapplesSegmentation/detection/train/masks/20150921_131453_image651.png,2
